word	book0	book1	book2
irresolutely	0	1	0
irresolution	1	0	1
irreverent	0	0	1
irritable	0	0	2
irritating	0	0	1
irritation	0	0	2
irruption	0	3	0
irs	1	1	1
isbn	1	0	0
island	1	2	4
isleworth	0	0	1
islington	0	0	4
iso	1	0	0
isolate	0	1	0
issue	2	7	7
istwentus	0	0	1
item	1	0	2
iv	0	6	2
ivy	2	1	1
ix	0	4	2
izaak	0	1	0
j	1	1	0
jack	1	3	10
jackal	0	16	0
jackanape	0	0	1
jacket	0	0	6
jacob	17	0	3
jacobin	0	2	0
jacque	0	19	0
jacquerie	0	1	0
jacques	0	54	0
jade	0	0	2
jag	0	0	1
jaggedly	0	1	0
jail	0	0	7
jailer	0	0	14
jailor	0	0	1
jalousie	0	1	0
jamaica	0	0	1
janet	2	0	0
jangle	0	1	0
january	0	1	0
japan	0	0	1
jar	0	2	0
jargon	0	1	0
jarring	0	1	0
jarvis	0	19	0
jaundice	0	0	1
jaw	2	5	5
jealous	0	1	1
jealously	0	1	0
jealousy	0	0	2
jeer	0	0	3
jeering	0	0	1
jeffrie	0	1	0
jem	0	0	5
jemmy	0	0	1
jeremiah	0	1	0
jerk	0	4	9
jerked	0	1	0
jerry	0	108	0
jessamine	0	0	1
jest	1	2	2
jesting	0	1	0
jet	1	0	0
jew	0	0	323
jewel	0	3	3
jewellery	0	0	2
jezebels	0	1	0
jiffy	1	0	0
jingle	0	2	0
jingling	0	0	2
jining	0	0	1
jinte	0	1	0
job	0	6	9
jobbing	0	1	0
jocosely	0	1	0
jocosity	0	0	1
jocularity	0	0	1
jocund	1	0	0
joe	22	7	1
jog	0	0	1
jogging	0	0	1
john	1	10	5
join	6	13	19
joined	0	0	1
joining	0	0	1
joint	1	5	4
jointed	0	0	1
joke	4	4	10
joker	0	6	0
jolly	3	0	7
jolt	0	5	0
jorum	0	0	1
jostle	1	1	3
jostlement	0	1	0
journal	0	2	0
journey	2	25	14
jove	0	0	2
jovial	4	0	0
joviality	0	0	1
joy	3	6	17
joyful	1	0	2
joyfully	0	1	1
joyous	0	0	1
joyously	1	0	1
joyousness	0	0	1
judas	0	1	0
judge	2	23	18
judgment	2	7	2
judicious	0	1	0
judiciously	0	2	0
judith	0	1	0
jug	4	2	3
juggle	1	0	0
juicy	2	0	0
july	0	3	0
jumble	0	0	1
jumbled	0	1	0
jump	0	0	17
juncture	0	2	2
june	0	1	1
junior	0	1	1
jupiter	0	1	0
jury	0	32	8
juryman	0	8	4
justice	1	8	20
justified	1	0	0
justify	2	5	4
justly	0	1	1
juvenile	0	0	3
kag	0	0	7
kags	0	0	2
keen	0	1	2
keener	0	2	0
keenly	3	1	3
keenness	0	1	0
keep	21	112	134
keeper	0	16	10
keepin	0	1	0
keeping	0	1	0
keepsake	1	0	0
ken	0	0	4
kenned	1	0	0
kennel	0	2	6
kensington	0	0	2
kep	0	1	1
kept	0	0	1
kerchief	1	0	0
ketch	0	0	1
kettle	0	1	2
kew	0	0	1
key	4	18	34
keyhole	3	0	4
kick	1	4	17
kicking	0	1	4
kid	0	0	4
kidnap	0	0	2
kidnapping	0	0	1
kill	1	10	11
kin	1	0	0
kinchin	0	0	4
kinchins	0	0	1
kind	26	46	59
kindest	0	0	1
kindle	0	2	2
kindly	2	4	10
kindness	2	2	7
kindre	0	2	4
kindred	1	0	0
kine	0	1	0
king	0	32	4
kingdom	0	0	2
kingston	0	0	2
kiss	7	31	12
kitchen	2	2	20
kite	0	1	0
kith	1	0	0
kitten	0	0	2
knack	0	0	1
knavery	0	0	1
knavish	0	1	0
knee	7	18	31
kneed	0	0	1
kneel	0	10	5
kneeling	0	3	1
knees	2	2	1
knell	0	0	2
knelt	1	0	2
knew	0	6	4
knife	2	23	14
knit	0	44	1
knitted	0	1	0
knitting	0	23	0
knock	7	7	34
knocked	1	1	0
knocker	7	0	1
knot	2	10	6
knotted	0	1	1
knottiest	0	0	1
knotty	0	1	0
know	99	399	439
knowing	1	3	0
knowledge	3	20	5
known	0	3	0
knuckle	0	5	2
l	0	0	9
la	0	30	0
laboriously	0	1	0
labour	4	8	13
laboured	0	1	0
labourer	1	1	4
labours	0	0	1
labyrinth	0	0	2
lace	4	1	3
laced	0	2	4
lack	0	0	1
laconic	0	1	0
lacquey	0	1	0
lad	3	0	20
ladder	1	1	8
laden	5	2	9
ladle	0	0	2
lady	2	61	260
ladybird	0	12	0
lag	0	1	6
lagging	0	0	1
lain	0	3	2
lair	0	0	1
lairy	0	0	1
lake	1	1	1
lamb	0	0	3
lame	1	4	3
lamed	0	0	1
lament	0	2	2
lamentable	0	0	1
lamentation	1	1	5
lamenting	0	1	0
lamp	6	34	16
lamplight	1	1	0
lamplighter	2	3	0
lamps	0	1	0
land	2	13	5
landing	0	0	3
landlady	0	2	1
landlord	0	1	9
landscape	0	4	1
lane	5	4	15
language	2	8	1
languid	0	0	1
languidly	0	1	5
languish	0	3	2
languor	0	0	1
lank	0	0	1
lantern	0	5	18
laocoon	1	0	0
lap	0	1	1
lappel	0	0	1
lapse	0	1	2
lar	0	1	0
larceny	0	0	1
large	12	43	65
largely	0	0	1
lark	0	0	1
lash	1	3	3
last	38	146	113
lastly	0	1	0
latch	0	0	1
late	4	23	24
lately	1	4	1
lateness	1	0	0
latent	2	5	1
later	2	7	1
lath	1	1	0
latin	0	1	0
latitudes	0	1	0
latter	4	15	22
lattice	0	2	5
laudable	0	3	1
laudanum	0	1	4
laugh	36	23	71
laughing	3	0	2
laughingly	0	1	0
laughter	3	1	9
lauk	0	0	2
launch	0	0	1
laundress	4	0	0
lave	0	1	0
lavender	0	0	1
lavish	0	1	1
law	11	45	38
lawful	0	1	0
lawless	0	1	0
lawn	0	0	3
lawyer	0	1	2
lay	10	89	82
layer	0	0	2
lazy	0	1	4
lazybone	0	0	1
lead	9	31	71
leaden	0	0	1
leader	0	6	2
leaf	1	5	2
leafless	1	2	1
league	1	10	0
leaky	0	0	1
lean	2	28	17
leaning	1	2	0
leant	0	0	5
leap	3	3	5
learn	5	14	5
learnt	0	1	4
least	4	20	27
leastway	0	1	1
leather	0	2	4
leathern	0	3	3
leave	42	153	180
leaving	0	0	2
lectur	0	0	1
lecture	0	0	1
ledge	0	3	0
ledger	1	1	0
lee	0	2	1
leech	1	0	0
leeford	0	0	4
leer	0	0	5
leetle	0	0	4
left	3	15	21
leg	9	13	39
legal	2	4	5
legally	1	1	2
legatee	1	0	0
legend	0	2	0
legge	0	1	0
legged	0	0	2
legging	0	0	1
legibly	0	1	0
legion	1	0	0
legislation	0	1	0
leigh	0	0	1
leisure	0	3	4
leisurely	0	7	0
lemon	2	1	0
lend	0	1	4
length	7	23	70
lengthen	0	3	2
lengthened	0	0	1
leniency	0	0	1
lenient	0	1	0
leniently	0	0	1
leonora	0	1	0
leprosy	0	1	0
less	7	40	37
lessen	0	1	2
lesson	3	0	3
lest	1	2	8
let	27	111	137
lethargic	0	1	0
lethargy	0	2	0
letter	3	46	18
letting	0	1	0
lettuce	1	0	0
level	0	2	5
levity	0	1	1
lewis	0	3	0
li	0	0	4
liability	3	3	3
liable	2	2	2
liar	0	1	4
libel	0	0	1
liberal	1	1	4
liberality	2	2	2
liberty	0	20	7
library	1	1	1
license	18	20	21
lick	0	1	3
lid	1	2	4
lie	17	80	92
lieu	2	4	4
lieutenant	0	3	0
life	28	173	121
lifeless	0	2	2
lifer	0	0	3
lifetime	1	1	0
lift	1	22	11
lifting	1	3	1
ligature	0	1	0
light	41	131	122
lighted	1	0	1
lighten	0	3	1
lighter	0	2	0
lighthouse	1	0	0
lighting	0	2	3
lightly	2	7	5
lightning	0	8	3
lightsome	0	0	1
lii	0	0	2
liii	0	0	2
like	66	217	180
liked	0	1	1
likeliest	0	3	0
likelihood	0	3	0
likely	5	15	14
likeness	1	6	6
likewise	1	8	3
liking	0	1	1
limb	1	3	14
limbe	0	0	1
limbkin	0	0	3
limbkins	0	0	9
limbs	0	1	4
lime	0	0	1
limit	3	2	6
limitation	3	3	3
limited	3	3	3
limp	0	2	4
line	5	34	15
lineament	0	0	2
linen	1	5	7
linenum	1	0	0
ling	0	0	1
linger	1	13	19
link	8	10	6
linstock	0	1	0
lion	0	11	0
lip	3	47	40
lippincott	1	0	0
lips	1	0	0
liquid	0	0	1
liquor	0	1	7
list	6	16	1
listen	7	29	49
listened	0	1	0
listener	1	2	9
listening	2	5	4
listless	0	0	1
listlessly	0	0	3
literally	1	0	1
literary	13	13	14
literature	0	2	1
litter	0	4	0
little	64	267	277
littleness	0	1	0
live	22	79	55
lived	0	1	0
livelihood	0	1	2
livelong	0	0	1
lively	0	4	11
liver	0	2	0
livere	0	0	2
livered	0	0	1
livery	1	0	1
liveth	0	3	0
livid	2	1	2
living	0	5	4
lo	0	1	0
load	0	9	7
loaded	0	2	1
loading	0	0	2
loadstone	0	5	0
loaf	0	4	9
loath	1	0	0
loathe	0	0	2
loathsome	0	1	3
lobster	1	0	0
local	0	2	1
locality	0	1	4
locate	4	7	7
location	2	1	1
lock	7	15	27
locked	0	2	5
locket	0	0	5
locks	0	1	0
locomotive	1	0	0
lodge	0	4	5
lodger	0	3	0
lodging	0	7	3
loft	0	3	0
lofty	2	5	2
log	0	4	0
loiter	1	1	1
loitered	1	1	1
loitering	0	2	4
lol	0	0	3
loll	1	0	1
lombard	0	1	0
london	2	28	52
loneliness	0	2	2
lonely	2	8	13
lonesomeness	0	0	1
long	34	210	189
longed	1	0	0
longevity	0	1	0
loo	0	6	1
look	72	472	474
looked	0	3	1
looker	1	4	3
looking	5	6	14
looks	0	1	1
loop	0	0	2
loophole	1	0	1
loose	2	14	5
loosed	0	1	0
loosely	1	1	5
loosen	0	3	1
lop	0	1	0
loquacious	0	0	1
loquacity	0	0	1
lor	0	0	9
lord	6	30	16
lords	0	2	0
lorry	0	369	0
losberne	0	0	46
lose	8	53	57
loss	1	7	25
lot	2	2	7
lotte	0	0	1
lottery	0	1	0
loud	3	19	46
louder	0	3	2
loudly	3	4	2
louis	0	3	0
lounge	0	5	4
lounger	0	2	0
lovable	1	0	0
love	12	77	56
loved	0	0	2
loveliness	0	0	2
lovely	0	1	5
lover	0	2	2
loving	0	2	0
lovingly	0	3	1
low	8	64	87
lower	4	7	6
lowest	0	0	1
lowly	0	0	1
loyal	0	2	0
loyalty	0	1	0
lubberly	0	0	1
lucie	0	129	0
lucifer	0	2	0
luck	0	5	4
luckily	0	0	1
lucky	0	4	5
lucrative	0	1	1
ludgate	0	1	0
ludicrous	0	1	3
lug	0	0	2
luggage	0	2	6
lull	0	1	1
lumber	2	10	2
luminous	0	2	0
lummy	0	0	1
lump	0	3	2
lunatic	1	0	0
lunch	2	1	0
lung	0	0	3
lure	0	1	0
lurk	1	2	2
luscious	1	0	0
lushe	0	0	1
lustiest	1	0	0
lustily	1	0	1
lustre	0	0	1
lustreless	0	0	1
lustrous	1	0	0
lusty	1	0	0
luxuriance	0	0	1
luxuriant	0	0	1
luxurious	1	3	0
luxury	1	4	1
ly	0	0	1
lying	2	1	0
lynx	0	0	1
machine	1	3	2
machinery	0	0	2
mad	1	9	20
madam	0	1	0
madame	0	193	0
madden	0	0	1
made	0	1	0
mader	0	0	1
madg	0	0	1
madgst	0	0	1
madhouse	0	0	1
madly	0	2	1
madman	0	1	4
madness	0	5	2
magic	0	2	4
magician	0	1	0
magisterial	0	0	1
magistrate	0	0	24
magnanimous	0	2	0
magnanimously	0	0	1
magnificent	0	4	3
magnificently	0	1	0
magnitude	1	0	1
magnus	0	0	1
magpie	0	0	1
mahogany	0	1	0
maid	0	1	2
maidenly	0	1	0
mail	1	29	5
maim	0	1	0
maiming	0	0	1
main	2	6	9
maintain	1	1	5
majestic	0	0	1
majestically	0	1	1
majesty	0	5	5
majority	0	2	0
make	74	305	377
maker	0	3	3
makes	0	0	1
making	0	3	4
malady	1	2	0
male	0	1	9
malevolent	0	1	0
malice	0	3	4
malicious	0	0	4
maliciously	0	0	1
malign	0	1	0
malignantly	0	0	1
malignity	0	0	1
maltreat	0	1	1
mam	0	2	0
mamma	0	3	0
man	100	390	509
manage	0	0	9
manager	0	1	1
mandate	0	0	2
manette	0	164	0
manful	0	1	0
manfully	0	1	0
mangle	0	2	0
mangy	0	1	0
mania	0	1	0
maniacal	0	1	0
manif	0	1	0
manifest	0	4	1
manifestation	0	0	1
manifold	0	0	1
mankind	1	3	1
mann	0	0	59
manner	3	97	77
mannered	0	0	1
mansion	2	0	1
manslaughter	1	0	0
mantel	0	0	1
mantelpiece	0	0	1
mantelshelf	0	0	1
mantle	1	1	1
manual	0	0	1
manufactory	0	0	2
manufacture	0	0	2
many	26	144	140
map	1	0	0
mar	0	1	1
marble	0	1	4
march	0	4	1
marched	0	1	0
mare	0	2	0
margin	26	13	16
marine	1	1	0
mariner	0	1	0
mark	5	22	29
marked	1	2	2
market	2	1	12
marketing	1	1	0
markings	0	1	0
marley	39	0	0
marquis	0	79	0
marriage	3	11	4
married	1	6	3
marrow	1	1	0
marry	2	16	8
marrying	0	1	1
marshal	0	0	1
marshy	0	1	1
martha	11	0	1
martial	0	1	0
martin	0	0	1
marvel	0	1	2
marvellous	0	3	0
marvellously	0	1	2
mash	2	1	0
mask	0	4	1
mass	0	5	8
massacre	0	3	0
masse	2	1	0
massive	0	7	1
master	15	14	120
masterpiece	0	0	1
mastership	0	0	1
mastery	0	2	0
mat	0	1	2
match	2	2	1
mate	0	0	1
material	0	3	5
materially	0	0	2
maternal	0	1	0
mathematics	0	1	0
matrimonial	0	3	3
matrimony	0	0	1
matron	2	0	62
matted	0	1	0
matter	7	43	83
mattress	0	2	5
mature	1	2	1
maturely	0	1	0
maturity	0	1	0
maudlin	0	0	1
maxim	0	1	1
maximum	1	1	1
may	39	142	144
maybe	0	1	1
maylie	0	0	101
mayn	0	2	1
mayor	2	1	0
mayors	0	0	1
maze	0	0	4
meadow	0	0	6
meagre	2	2	3
meagreness	0	1	0
meal	0	3	12
mealtime	0	0	1
mealy	0	0	2
mean	21	84	129
meanest	0	0	1
meaning	2	4	5
meanly	0	0	1
meanness	0	0	1
means	0	0	1
meant	0	1	0
meantime	0	2	4
meanwhile	1	6	16
measle	0	0	2
measure	1	11	7
measured	0	1	0
measurement	0	3	0
meat	3	5	10
mechanical	0	5	0
mechanically	0	2	5
meddle	0	0	1
meddlesome	0	1	0
mediately	0	0	1
mediation	0	1	0
medical	0	4	2
medicine	0	5	6
meditate	0	6	6
meditating	0	0	1
meditation	1	1	2
meditative	0	1	1
medium	6	5	6
medley	0	2	0
meek	0	0	1
meekly	0	0	4
meekness	0	1	1
meet	13	19	28
meeting	1	2	8
melan	1	0	0
melancholy	4	2	9
mell	0	0	3
melodramas	0	0	1
melodramatic	0	0	1
melody	0	0	1
melt	2	5	1
melting	0	0	2
member	3	5	6
members	0	0	1
memoir	0	0	1
memorable	0	4	0
memoranda	0	1	0
memorial	0	1	0
memorials	0	1	0
memory	2	11	12
men	0	2	0
menace	0	2	2
menacing	1	2	4
menacingly	0	1	0
menagerie	1	1	0
mend	0	4	4
mender	0	48	0
menial	0	0	1
mental	0	4	4
mentally	0	1	3
mention	5	20	14
mentioning	0	0	2
mercenary	0	3	0
merchandise	0	0	1
merchant	5	2	4
merchantability	0	1	1
merchantibility	1	0	0
merciful	1	5	2
mercifully	0	1	0
merciless	1	0	0
mercy	3	12	21
mere	5	23	21
merely	0	8	18
merest	0	0	1
merge	1	1	0
merino	0	0	1
merit	0	7	5
meritorious	0	0	1
merriment	2	0	7
merry	37	1	21
message	0	14	6
messenger	2	18	4
messieurs	0	2	0
messr	0	0	1
messrs	0	1	5
metal	1	1	1
metallic	0	0	1
metempsychosis	0	1	0
method	2	3	2
methodical	0	4	0
methodically	0	1	0
metropolis	0	0	4
metropolitan	0	0	1
michael	2	1	1
michaelma	0	2	0
mid	0	2	1
midday	0	2	0
middle	6	11	14
middlesex	0	0	1
midnight	1	7	8
midst	1	14	11
midwifery	0	0	1
might	40	144	160
mightily	0	3	0
mighty	3	0	8
mild	3	0	3
milder	0	1	0
mildew	0	0	1
mildewy	0	1	1
mildly	2	2	2
mildness	0	0	1
mile	0	7	25
milestone	0	0	1
military	0	5	1
milk	0	1	7
milkman	1	0	1
mill	0	11	11
milled	0	1	0
miller	1	1	0
milliner	1	0	0
millingtary	0	0	1
million	1	3	1
millions	0	0	1
millstone	0	0	1
mimic	0	0	1
mince	2	4	0
mind	20	128	128
minded	0	2	3
mindful	0	3	1
mindfulness	0	0	1
minds	0	1	0
mine	4	33	25
miner	1	0	0
mingle	1	7	17
mingled	0	1	1
mingling	0	0	1
minister	1	6	1
minority	0	1	2
minute	12	39	85
minutely	0	1	0
minutes	0	0	2
minx	0	0	1
miracle	1	0	1
miraculous	0	1	1
mirage	0	2	0
mire	0	4	3
mirror	1	4	0
mirth	1	0	4
mis	0	0	2
misanthropic	1	0	0
miscellaneous	1	1	0
mischance	0	1	1
mischief	0	2	4
miscreant	0	1	0
misdirect	0	1	0
misdoubte	0	2	0
miser	0	0	3
miserable	1	16	11
miserably	0	1	0
misery	4	14	19
misfortune	0	4	5
misfortunes	0	1	0
misgive	0	4	0
misgiving	0	2	1
mislaying	1	0	0
mismanagement	0	1	0
miss	6	238	52
missile	1	0	1
mission	4	5	9
missionary	0	1	0
missis	0	0	4
mississippi	1	1	1
misspent	0	1	0
mist	6	17	7
mistake	1	11	11
mistaken	1	6	4
mister	0	0	2
mistere	0	0	1
mistletoe	3	0	0
mistress	2	0	11
mistrust	0	1	1
mistrustful	0	1	0
misty	0	4	2
misuse	1	3	0
mix	1	5	5
mixed	0	1	2
mixture	1	0	4
moan	0	1	6
moaning	4	1	1
moaningly	0	1	0
mob	0	6	3
mock	0	2	2
mockery	0	0	1
mode	0	5	11
model	0	1	3
moderate	0	3	1
moderately	0	0	1
modern	0	2	1
modest	1	2	3
modestly	0	4	1
modesty	0	1	0
modicum	0	2	0
modification	1	1	1
modify	1	1	1
moist	1	1	2
moister	0	1	0
moisture	0	2	1
mole	0	1	0
mollify	0	0	2
molten	1	0	1
moment	20	91	98
momentarily	0	1	0
momentary	1	4	1
momentous	0	0	1
monarchs	0	1	0
monday	1	2	3
monde	0	46	0
money	10	28	46
mongrel	0	0	1
monk	0	1	123
monkey	0	1	0
monks	0	0	16
monosyllable	0	0	1
monotonously	0	2	0
monseigneur	0	109	0
monsieur	0	124	0
monster	1	2	1
monstrous	5	3	2
monstrously	0	1	0
month	2	14	30
mood	1	1	4
moodily	0	0	1
moody	0	2	0
moon	1	11	2
moonlight	0	6	0
moonlit	0	0	1
moor	2	0	1
moral	1	6	5
moralise	0	0	1
morality	0	1	1
morally	0	1	1
moreover	0	5	3
morn	0	1	0
mornin	0	0	1
morning	8	55	97
morose	1	1	0
moroseness	0	1	0
morrice	0	0	1
morris	0	0	5
morrow	7	37	25
morsel	0	3	3
mortal	3	2	7
mortality	0	1	1
mortally	0	2	1
mortar	0	1	1
mortgage	0	1	0
mortification	0	0	1
moss	1	2	1
mossy	2	0	0
mostly	0	4	0
mote	0	1	0
mother	11	58	75
motherly	0	0	1
motion	2	6	23
motioning	0	1	5
motionless	2	2	4
motive	0	4	4
mould	0	1	1
moulder	0	0	2
mouldy	1	0	0
mound	0	0	2
mount	2	8	8
mountain	1	0	0
mountebank	0	0	1
mounted	0	0	1
mourn	1	5	2
mourner	2	2	4
mournful	3	2	1
mournfully	0	2	4
mourning	0	4	0
mouse	1	1	2
moustache	0	1	0
mouth	7	26	31
mouthful	0	1	0
movable	1	1	1
move	5	61	37
moveable	0	0	1
movement	0	7	2
mower	0	0	1
mr	19	622	1080
mrs	34	18	266
much	38	186	203
mud	2	17	13
muddle	0	0	2
muddy	0	3	4
muffin	0	0	2
muffins	0	0	1
muffle	0	2	5
muffled	0	2	0
muffler	0	3	0
mug	0	1	4
mull	1	0	0
multifarious	0	0	1
multitude	2	7	2
mumble	1	0	3
munching	0	1	0
munifi	1	0	0
munificent	0	1	0
mur	0	0	1
murder	0	10	31
murderer	0	2	16
murderous	0	3	1
murky	0	1	1
murmur	1	16	19
murmured	0	0	1
murrain	0	0	1
muscle	0	1	3
muscular	1	0	2
muse	1	5	1
music	6	6	5
musical	1	2	2
musing	0	2	0
musingly	0	1	0
musket	0	10	0
musketeer	0	3	0
muslin	0	0	1
musn	0	0	3
mussulman	0	0	1
must	32	111	138
mustachio	0	0	1
mustard	1	1	0
muster	0	0	1
musty	0	2	1
mute	0	0	11
mutely	0	0	2
mutilate	0	1	0
mutilation	0	1	0
mutinous	0	1	0
mutter	4	11	32
muttered	0	0	1
mutton	0	2	2
mutual	0	1	4
myriad	0	1	0
myrmidon	0	0	1
mysterious	1	6	9
mysteriously	0	0	2
mystery	2	12	14
mystification	0	0	1
n	0	4	3
nab	0	0	3
nail	5	5	6
naked	2	3	1
nakedness	0	2	0
name	17	113	103
nameless	1	0	1
namely	0	0	1
namesake	0	2	0
naming	0	1	0
nance	0	0	8
nancy	0	0	118
nankeen	0	0	2
nap	0	0	3
napkin	0	2	1
narcotic	0	1	0
narrate	0	0	1
narrated	0	0	1
narration	0	0	1
narrative	0	3	7
narrator	0	1	0
narrow	3	12	21
narrowly	0	0	4
nasty	0	0	3
nat	0	1	0
nation	0	4	0
national	0	14	0
native	0	7	6
natur	0	0	3
natural	1	22	7
naturally	0	14	7
nature	7	27	37
natured	2	2	0
naught	0	1	0
naughty	0	0	3
naval	0	1	1
nay	1	1	1
ne	0	0	1
near	10	63	69
nearer	0	5	2
nearest	0	2	2
nearly	6	11	34
neat	0	4	8
neatly	0	0	3
necessarily	1	2	3
necessary	3	16	23
necessitate	0	1	0
necessity	1	7	3
neck	4	16	22
neckcloth	0	0	2
neckerchief	0	0	6
ned	0	0	2
need	3	22	32
needful	0	1	1
needle	3	1	2
needless	0	2	1
needs	1	0	0
needy	0	1	0
negative	1	1	2
neglect	2	6	9
negligence	1	2	1
negligent	0	2	0
negligently	0	1	1
negro	0	2	0
negus	1	0	0
neighbor	0	0	2
neighborhood	0	0	7
neighbour	1	5	3
neighbourhood	0	6	4
neighbouring	2	6	4
neighbours	0	0	1
neither	1	18	28
nephew	35	25	1
neptune	0	0	1
nerve	0	3	4
nervous	3	2	5
nervously	0	3	3
nervousness	0	1	0
nest	0	1	0
nestled	0	1	0
net	2	2	1
nether	0	0	1
nettle	0	1	1
nettled	0	0	1
network	1	2	1
neuf	0	1	0
neutral	0	1	0
never	39	194	193
nevertheless	1	10	7
new	15	55	85
newby	1	0	0
newgate	0	3	5
newly	0	8	0
news	1	7	8
newsletter	1	1	1
newspaper	1	0	8
newyear	0	0	1
next	15	36	60
nice	1	4	14
nicely	0	1	2
nicety	0	1	4
nick	1	1	0
niece	13	0	5
nigger	0	0	1
nigh	0	2	3
night	35	231	231
nightcap	2	7	11
nightfall	0	1	1
nightly	0	1	1
nightmare	0	1	0
nimble	0	3	1
nimbly	0	3	1
nine	3	18	7
ninepence	0	1	1
nineteen	0	0	1
ninety	0	2	0
ninth	0	1	3
nip	2	0	0
niver	0	0	1
noah	0	0	136
noake	0	1	0
nob	0	0	2
nobility	0	4	0
noble	2	21	6
nobleman	0	2	1
nobody	15	15	52
nocturnal	0	0	2
nod	0	13	44
nodded	0	2	3
noise	6	19	48
noiseless	0	0	3
noisily	1	1	2
noisome	0	1	1
noisy	1	1	5
nolly	0	0	4
non	1	2	2
nonce	0	0	1
none	4	31	38
nonproprietary	1	1	1
nonsense	0	6	11
nonsensical	0	1	0
nook	0	1	4
noon	1	3	6
noontide	0	2	0
noose	0	0	4
norfolk	1	0	0
normal	0	0	2
north	1	19	3
northamptonshire	0	0	1
northward	0	1	0
norway	0	1	0
nose	7	16	26
nosed	0	0	1
nosegay	0	0	1
nosegays	0	0	1
nosey	0	0	1
nostril	0	2	2
not	12	44	29
notability	0	1	0
notable	0	1	3
note	2	20	20
nothing	37	151	120
nothink	0	0	2
notice	4	30	27
noticeable	0	1	0
noticed	0	0	1
noticing	0	0	1
notifie	1	1	1
notify	0	1	0
notion	2	2	5
notoriety	0	1	0
notorious	0	1	1
notre	0	3	0
notwithstanding	3	2	15
noun	0	1	0
nourishment	0	1	2
novel	0	0	2
novelty	0	1	1
november	0	5	1
nowhere	1	2	4
nowise	0	1	0
nozzle	0	0	1
nudge	0	0	2
nudging	0	0	1
nuisance	1	0	0
number	7	30	39
numbered	0	0	1
numerous	1	5	9
numskull	0	1	0
nurse	0	2	18
nursing	0	0	1
nurture	0	1	0
nut	1	0	0
nutmeg	0	0	1
nuts	1	0	0
nutshell	0	0	2
oak	0	0	1
oaken	0	0	1
oakum	0	0	2
oar	0	0	1
oath	0	2	10
oaths	0	0	1
oatmeal	0	0	2
obdurate	0	0	1
obedience	2	0	2
obedient	0	2	1
obeisance	0	0	2
obey	0	11	10
obeyed	1	0	2
object	2	28	45
objection	0	3	7
objectionable	0	3	0
obligation	0	5	0
oblige	5	7	10
obliterate	0	3	1
oblivion	0	3	0
oblivious	0	1	0
obnoxious	0	1	0
obscene	1	0	0
obscure	2	5	7
obscurity	0	7	1
obsequiousness	0	1	0
observable	1	3	2
observance	0	0	1
observant	1	4	2
observantly	0	1	0
observation	0	6	9
observatory	0	1	1
observe	19	45	59
observed	3	9	9
observer	0	1	2
observing	0	0	1
obsolete	1	1	1
obstacle	0	2	6
obstinacy	0	1	4
obstinate	0	1	4
obstinately	0	1	1
obstinater	0	0	1
obstinit	0	0	1
obtain	6	14	13
obtaining	1	1	1
obtrude	0	1	0
obvious	0	1	4
obviously	0	1	3
occasion	2	26	31
occasional	0	4	0
occasionally	0	9	9
occasioned	0	1	0
occasions	0	1	1
occupant	0	3	0
occupation	1	12	3
occupier	0	0	1
occupy	1	17	15
occur	2	4	20
occurance	0	0	3
occurrence	0	2	7
ocean	1	6	0
od	0	0	1
odd	1	12	6
oddity	0	0	1
oddly	0	1	0
odds	1	0	0
odious	2	0	0
odour	1	2	3
offal	1	2	1
offence	2	6	6
offend	1	0	2
offender	0	1	3
offensive	0	3	1
offer	3	18	29
offering	0	0	3
offhand	0	0	1
office	14	7	43
officer	1	15	41
official	3	8	9
officiate	0	2	1
officious	1	0	0
officiously	0	0	2
offspre	0	0	1
offspring	0	1	0
often	13	42	38
oftener	0	1	1
oftentime	0	1	0
oge	1	0	0
ogle	0	1	0
ogre	1	1	0
ogreish	0	1	0
oh	16	27	136
oho	0	0	2
oil	1	6	0
oily	1	0	0
old	83	198	459
olfactory	0	1	0
olive	0	1	0
oliver	0	0	881
omened	0	1	0
ominous	1	3	0
ominously	0	1	0
omit	0	1	1
one	118	444	475
one3	1	0	0
one34	1	0	0
onion	3	1	2
oniony	0	1	0
online	6	4	4
onset	0	0	1
onslaught	1	0	0
onward	1	1	11
ooman	0	0	1
opaque	1	0	0
open	25	99	129
opened	0	0	1
opener	0	1	0
opening	1	6	7
openly	0	4	2
openness	0	2	1
opera	0	3	1
operation	1	2	7
opiate	0	1	0
opinion	5	19	18
opium	0	0	1
opportunely	0	0	1
opportunitie	1	0	0
opportunity	3	18	27
oppose	0	6	3
opposite	4	10	28
opposition	0	3	2
oppress	0	4	1
oppresse	0	1	0
oppressed	0	2	1
oppression	0	6	0
oppressive	0	2	1
oppressor	0	4	0
opprobrious	0	0	1
opulence	1	0	0
orange	3	1	9
orator	0	1	0
oratorical	0	0	1
orbit	0	1	0
orchestra	1	0	0
ord	0	0	1
order	3	30	38
orderly	0	2	1
ordinance	0	1	0
ordinarily	0	0	1
ordinary	1	2	9
org	13	10	9
organ	1	1	0
organisation	0	1	0
organize	1	1	1
orgy	0	1	0
origin	1	0	0
original	4	20	4
originality	0	1	0
originally	0	3	3
originate	0	7	5
originator	1	2	2
orleans	0	1	0
ornament	0	3	4
ornamental	0	0	1
orphan	0	5	15
orson	1	0	0
orth	0	0	1
